Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Distance (km),Delayed,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
SHIP002387,Ahmedabad,Pune,2023-11-10,2023-11-13,2023-11-18,1135,Yes,False,True,False,False,False,True,False,False
SHIP002388,Jaipur,Delhi,2023-01-25,2023-01-28,2023-01-29,915,Yes,False,False,False,False,False,False,False,True
SHIP002389,Chennai,Kolkata,2023-11-10,2023-11-11,2023-11-17,591,Yes,False,True,False,True,False,False,False,True
SHIP002390,Delhi,Lucknow,2024-01-17,2024-01-19,2024-01-19,660,No,False,False,True,False,False,False,True,False
SHIP002391,Delhi,Jaipur,2023-10-16,2023-10-21,2023-10-25,1561,Yes,False,True,False,False,True,False,False,True
SHIP002392,Bangalore,Pune,2023-07-22,2023-07-27,2023-07-27,1669,No,False,False,False,False,False,False,True,False
SHIP002393,Jaipur,Ahmedabad,2023-08-19,2023-08-24,2023-08-24,1698,No,False,False,True,False,False,False,True,False
SHIP002394,Pune,Jaipur,2023-06-09,2023-06-10,2023-06-11,499,Yes,False,True,False,False,False,False,False,True
SHIP002395,Jaipur,Hyderabad,2024-02-12,2024-02-17,2024-02-17,1766,No,False,False,True,False,False,False,True,False
SHIP002396,Mumbai,Bangalore,2024-05-09,2024-05-15,2024-05-17,1870,Yes,False,True,False,False,False,False,False,False
SHIP002397,Delhi,Mumbai,2023-01-28,2023-02-01,2023-02-07,1262,Yes,False,True,False,False,True,False,False,False
SHIP002398,Jaipur,Chennai,2023-11-16,2023-11-22,2023-11-22,1989,No,False,True,False,False,False,False,True,False
SHIP002399,Bangalore,Hyderabad,2024-03-15,2024-03-16,2024-03-17,294,Yes,False,True,False,False,True,False,True,False
SHIP002400,Pune,Ahmedabad,2024-05-13,2024-05-15,2024-05-15,613,No,False,True,False,False,False,False,True,False
SHIP002401,Hyderabad,Lucknow,2023-11-03,2023-11-04,2023-11-06,220,Yes,False,True,False,False,False,False,False,False
SHIP002402,Chennai,Bangalore,2023-05-30,2023-06-04,2023-06-09,1663,Yes,False,True,False,False,False,False,False,True
SHIP002403,Mumbai,Bangalore,2023-12-01,2023-12-02,2023-12-04,368,Yes,False,True,False,False,False,False,False,False
SHIP002404,Kolkata,Pune,2023-05-22,2023-05-28,2023-05-28,1842,No,True,False,False,False,False,False,True,False
SHIP002405,Jaipur,Delhi,2023-07-17,2023-07-21,2023-07-21,1297,No,False,False,False,False,False,False,True,False
SHIP002406,Delhi,Kolkata,2023-02-24,2023-02-27,2023-03-02,1045,Yes,False,False,False,True,False,False,False,True
SHIP002407,Ahmedabad,Hyderabad,2024-05-31,2024-06-06,2024-06-08,1888,Yes,True,False,False,False,False,False,False,False
SHIP002408,Delhi,Lucknow,2024-01-08,2024-01-10,2024-01-11,891,Yes,False,False,False,False,False,False,False,True
SHIP002409,Pune,Lucknow,2023-04-24,2023-04-27,2023-04-29,1111,Yes,False,False,False,False,False,False,True,False
SHIP002410,Mumbai,Delhi,2023-02-28,2023-03-04,2023-03-04,1266,No,False,False,False,False,False,False,True,False
SHIP002411,Pune,Jaipur,2023-02-18,2023-02-21,2023-02-22,1060,Yes,False,False,False,False,False,False,False,True
SHIP002412,Chennai,Bangalore,2024-05-26,2024-05-30,2024-06-04,1292,Yes,False,False,False,False,False,False,False,True
SHIP002413,Kolkata,Ahmedabad,2023-05-17,2023-05-23,2023-05-23,1941,No,False,True,False,False,False,False,True,False
SHIP002414,Lucknow,Kolkata,2024-04-21,2024-04-23,2024-04-28,767,Yes,True,False,False,False,False,False,False,True
SHIP002415,Bangalore,Ahmedabad,2024-03-09,2024-03-12,2024-03-12,1098,No,False,False,True,False,False,False,True,False
SHIP002416,Mumbai,Jaipur,2023-09-23,2023-09-26,2023-09-27,963,Yes,False,False,False,False,False,False,False,True
SHIP002417,Lucknow,Bangalore,2024-05-30,2024-06-01,2024-06-01,618,No,True,False,False,False,False,False,True,False
SHIP002418,Lucknow,Kolkata,2023-11-09,2023-11-13,2023-11-17,1296,Yes,True,False,False,False,False,False,False,False
SHIP002419,Chennai,Kolkata,2023-11-07,2023-11-11,2023-11-15,1430,Yes,True,False,False,False,False,False,False,False
SHIP002420,Jaipur,Chennai,2023-06-11,2023-06-13,2023-06-15,672,Yes,False,False,False,False,False,False,False,False
SHIP002421,Chennai,Delhi,2023-10-27,2023-10-31,2023-11-01,1498,Yes,False,False,True,False,True,False,True,False
SHIP002422,Bangalore,Pune,2023-10-26,2023-10-28,2023-11-03,878,Yes,True,False,False,False,False,False,False,False
SHIP002423,Kolkata,Lucknow,2023-05-04,2023-05-06,2023-05-12,764,Yes,False,True,False,True,False,False,False,False
SHIP002424,Pune,Jaipur,2024-04-25,2024-04-26,2024-04-28,491,Yes,False,False,True,False,True,False,False,True
SHIP002425,Pune,Ahmedabad,2023-12-15,2023-12-17,2023-12-21,670,Yes,False,True,False,False,False,False,False,False
SHIP002426,Hyderabad,Kolkata,2023-04-17,2023-04-23,2023-04-23,1925,No,False,False,True,False,False,False,True,False
SHIP002427,Chennai,Kolkata,2023-05-28,2023-06-01,2023-06-01,1373,No,False,False,True,False,False,False,True,False
SHIP002428,Lucknow,Chennai,2023-03-25,2023-03-30,2023-03-31,1540,Yes,True,False,False,False,False,False,False,True
SHIP002429,Delhi,Bangalore,2023-03-27,2023-04-01,2023-04-01,1563,No,False,True,False,False,False,False,True,False
SHIP002430,Kolkata,Jaipur,2023-03-20,2023-03-26,2023-03-29,1865,Yes,True,False,False,False,False,False,False,True
SHIP002431,Hyderabad,Ahmedabad,2024-02-05,2024-02-07,2024-02-10,863,Yes,True,False,False,True,False,False,False,True
SHIP002432,Chennai,Lucknow,2023-08-24,2023-08-25,2023-08-26,541,Yes,False,True,False,False,True,False,True,False
SHIP002433,Mumbai,Bangalore,2023-12-16,2023-12-21,2023-12-23,1536,Yes,False,True,False,False,False,False,False,False
SHIP002434,Jaipur,Mumbai,2023-01-05,2023-01-06,2023-01-08,254,Yes,True,False,False,False,False,False,False,False
SHIP002435,Hyderabad,Delhi,2023-11-22,2023-11-26,2023-11-27,1479,Yes,False,False,False,False,False,False,False,True
SHIP002436,Mumbai,Kolkata,2023-10-03,2023-10-08,2023-10-09,1743,Yes,True,False,False,False,True,False,True,False
SHIP002437,Delhi,Jaipur,2023-04-18,2023-04-19,2023-04-22,214,Yes,False,False,True,True,False,False,False,True
SHIP002438,Lucknow,Chennai,2024-02-29,2024-03-06,2024-03-07,1946,Yes,False,False,True,False,False,False,False,True
SHIP002439,Delhi,Kolkata,2023-05-10,2023-05-13,2023-05-14,1052,Yes,False,False,True,False,True,False,True,False
SHIP002440,Ahmedabad,Mumbai,2023-02-04,2023-02-06,2023-02-06,844,No,False,True,False,False,False,False,True,False
SHIP002441,Mumbai,Hyderabad,2023-10-19,2023-10-20,2023-10-20,347,No,False,True,False,False,False,False,True,False
SHIP002442,Lucknow,Delhi,2024-03-25,2024-03-26,2024-03-28,558,Yes,False,True,False,False,False,False,False,False
SHIP002443,Jaipur,Mumbai,2023-08-04,2023-08-06,2023-08-10,636,Yes,False,False,False,False,False,False,True,False
SHIP002444,Chennai,Ahmedabad,2024-04-25,2024-04-29,2024-05-04,1420,Yes,False,False,True,False,False,False,False,True
SHIP002445,Kolkata,Ahmedabad,2023-11-20,2023-11-21,2023-11-22,402,Yes,False,False,True,False,False,False,False,True
SHIP002446,Jaipur,Mumbai,2023-11-07,2023-11-08,2023-11-10,374,Yes,False,False,False,False,False,False,False,False
SHIP002447,Mumbai,Bangalore,2023-06-04,2023-06-07,2023-06-09,1060,Yes,False,True,False,False,False,False,False,False
SHIP002448,Hyderabad,Delhi,2023-03-03,2023-03-04,2023-03-04,333,No,False,False,True,False,False,False,True,False
SHIP002449,Hyderabad,Mumbai,2024-03-30,2024-04-05,2024-04-05,1887,No,False,True,False,False,False,False,True,False
SHIP002450,Delhi,Pune,2023-08-25,2023-08-31,2023-08-31,1802,No,False,False,True,False,False,False,True,False
SHIP002451,Hyderabad,Mumbai,2023-11-03,2023-11-06,2023-11-06,1085,No,False,False,True,False,False,False,True,False
SHIP002452,Chennai,Bangalore,2023-10-31,2023-11-05,2023-11-05,1683,No,False,False,True,False,False,False,True,False
SHIP002453,Pune,Kolkata,2023-10-13,2023-10-14,2023-10-15,532,Yes,False,False,True,False,True,False,True,False
SHIP002454,Bangalore,Kolkata,2024-03-27,2024-03-30,2024-03-31,1028,Yes,True,False,False,False,False,False,False,True
SHIP002455,Bangalore,Delhi,2024-03-15,2024-03-17,2024-03-25,808,Yes,False,True,False,True,False,False,False,True
SHIP002456,Bangalore,Kolkata,2023-07-15,2023-07-20,2023-07-21,1594,Yes,True,False,False,False,False,False,False,True
SHIP002457,Pune,Mumbai,2023-11-18,2023-11-22,2023-11-22,1422,No,False,False,True,False,False,False,True,False
SHIP002458,Kolkata,Hyderabad,2023-01-02,2023-01-07,2023-01-07,1508,No,False,False,True,False,False,False,True,False
SHIP002459,Lucknow,Delhi,2024-05-20,2024-05-21,2024-05-21,223,No,False,True,False,False,False,False,True,False
SHIP002460,Delhi,Jaipur,2023-05-29,2023-06-01,2023-06-03,1167,Yes,False,True,False,False,False,False,True,False
SHIP002461,Lucknow,Chennai,2023-12-05,2023-12-08,2023-12-10,1137,Yes,False,False,False,True,False,False,True,False
SHIP002462,Bangalore,Ahmedabad,2023-12-21,2023-12-27,2023-12-28,1848,Yes,False,False,True,False,False,False,False,True
SHIP002463,Chennai,Ahmedabad,2024-01-21,2024-01-26,2024-02-03,1759,Yes,True,False,False,True,False,False,False,True
SHIP002464,Hyderabad,Delhi,2023-02-12,2023-02-16,2023-02-20,1340,Yes,False,True,False,False,False,False,True,False
SHIP002465,Mumbai,Hyderabad,2023-03-04,2023-03-09,2023-03-09,1504,No,False,True,False,False,False,False,True,False
SHIP002466,Kolkata,Jaipur,2024-04-02,2024-04-06,2024-04-06,1371,No,False,False,True,False,False,False,True,False
SHIP002467,Hyderabad,Jaipur,2024-04-10,2024-04-16,2024-04-17,1936,Yes,False,True,False,False,False,False,False,True
SHIP002468,Hyderabad,Chennai,2023-08-14,2023-08-19,2023-08-21,1691,Yes,True,False,False,False,True,False,False,True
SHIP002469,Delhi,Jaipur,2023-04-23,2023-04-24,2023-04-24,370,No,False,False,True,False,False,False,True,False
SHIP002470,Hyderabad,Ahmedabad,2024-03-17,2024-03-23,2024-03-24,1994,Yes,False,True,False,False,True,False,True,False
SHIP002471,Pune,Hyderabad,2023-06-19,2023-06-22,2023-06-24,1090,Yes,False,False,True,False,True,False,False,True
SHIP002472,Kolkata,Hyderabad,2023-01-14,2023-01-18,2023-01-20,1340,Yes,True,False,False,False,True,False,False,True
SHIP002473,Mumbai,Lucknow,2023-06-20,2023-06-23,2023-06-23,1056,No,False,False,True,False,False,False,True,False
SHIP002474,Bangalore,Jaipur,2023-04-07,2023-04-13,2023-04-20,1874,Yes,False,False,True,False,True,False,False,True
SHIP002475,Chennai,Pune,2024-04-20,2024-04-26,2024-04-28,1953,Yes,False,False,True,False,False,False,False,False
SHIP002476,Bangalore,Chennai,2023-06-18,2023-06-21,2023-06-26,989,Yes,True,False,False,False,False,True,False,False
SHIP002477,Jaipur,Mumbai,2023-08-12,2023-08-19,2023-08-14,877,Yes,False,False,True,False,False,False,False,False
SHIP002478,Ahmedabad,Chennai,2024-01-12,2024-01-17,2024-01-18,1509,Yes,False,False,True,False,True,False,True,False
SHIP002479,Bangalore,Delhi,2023-01-25,2023-01-30,2023-01-30,1717,No,False,False,False,False,False,False,True,False
SHIP002480,Jaipur,Mumbai,2023-03-03,2023-03-07,2023-03-13,1485,Yes,False,False,False,False,False,False,False,True
SHIP002481,Ahmedabad,Bangalore,2023-10-22,2023-10-26,2023-10-26,1236,No,False,False,False,False,False,False,True,False
SHIP002482,Bangalore,Chennai,2023-07-20,2023-07-22,2023-07-24,855,Yes,True,False,False,False,False,False,False,False
SHIP002483,Lucknow,Kolkata,2023-01-17,2023-01-21,2023-01-27,1202,Yes,False,True,False,False,True,False,False,True
SHIP002484,Jaipur,Chennai,2023-07-19,2023-07-24,2023-07-25,1729,Yes,False,True,False,False,False,False,False,True
SHIP002485,Pune,Chennai,2023-05-08,2023-05-09,2023-05-11,253,Yes,False,False,True,False,False,False,False,False
SHIP002486,Bangalore,Ahmedabad,2023-08-07,2023-08-11,2023-08-12,1340,Yes,False,False,True,False,False,False,False,True
SHIP002487,Ahmedabad,Chennai,2024-01-19,2024-01-23,2024-01-25,1429,Yes,True,False,False,False,False,False,False,False
SHIP002488,Delhi,Lucknow,2023-09-27,2023-10-03,2023-10-05,1809,Yes,False,True,False,True,False,False,True,False
SHIP002489,Mumbai,Ahmedabad,2023-05-21,2023-05-23,2023-05-27,614,Yes,False,False,True,False,False,True,False,True
SHIP002490,Delhi,Mumbai,2024-01-24,2024-01-28,2024-01-29,1389,Yes,False,False,False,False,False,False,False,True
SHIP002491,Chennai,Lucknow,2024-02-03,2024-02-07,2024-02-07,1234,No,True,False,False,False,False,False,True,False
SHIP002492,Kolkata,Ahmedabad,2024-05-18,2024-05-19,2024-05-19,586,No,True,False,False,False,False,False,True,False
SHIP002493,Pune,Bangalore,2023-07-15,2023-07-18,2023-07-20,1176,Yes,False,True,False,False,True,False,False,True
SHIP002494,Jaipur,Lucknow,2023-09-23,2023-09-27,2023-09-28,1332,Yes,True,False,False,False,False,False,False,True
SHIP002495,Mumbai,Chennai,2023-12-28,2023-12-29,2023-12-30,522,Yes,False,False,False,False,False,False,False,True
SHIP002496,Mumbai,Lucknow,2023-11-15,2023-11-17,2023-11-20,802,Yes,True,False,False,False,False,True,True,False
SHIP002497,Hyderabad,Bangalore,2023-12-09,2023-12-11,2023-12-15,610,Yes,False,False,False,False,False,False,False,True
SHIP002498,Hyderabad,Ahmedabad,2023-11-02,2023-11-07,2023-11-08,1678,Yes,False,False,True,False,False,False,False,True
SHIP002499,Hyderabad,Mumbai,2023-08-30,2023-08-31,2023-09-02,550,Yes,True,False,False,False,False,False,True,False
SHIP002500,Delhi,Pune,2024-03-09,2024-03-10,2024-03-13,483,Yes,True,False,False,False,False,True,True,False
SHIP002501,Pune,Jaipur,2024-01-29,2024-02-03,2024-02-04,1516,Yes,False,False,True,False,False,False,False,True
SHIP002502,Chennai,Ahmedabad,2023-12-13,2023-12-16,2023-12-16,1108,No,False,False,False,False,False,False,True,False
SHIP002503,Delhi,Jaipur,2023-11-25,2023-11-27,2023-11-27,899,No,False,False,False,False,False,False,True,False
SHIP002504,Delhi,Chennai,2023-05-14,2023-05-18,2023-05-23,1301,Yes,False,False,False,False,False,False,True,False
SHIP002505,Kolkata,Hyderabad,2023-04-07,2023-04-12,2023-04-14,1532,Yes,True,False,False,False,False,False,False,False
SHIP002506,Delhi,Lucknow,2023-11-25,2023-12-06,2023-11-30,1752,Yes,False,False,False,False,False,False,False,True
SHIP002507,Kolkata,Hyderabad,2024-04-15,2024-04-19,2024-04-21,1227,Yes,False,False,False,False,True,False,False,True
SHIP002508,Delhi,Jaipur,2024-05-15,2024-05-20,2024-05-20,1648,No,True,False,False,False,False,False,True,False
SHIP002509,Delhi,Chennai,2023-05-03,2023-05-06,2023-05-07,1195,Yes,False,False,False,False,False,False,False,True
SHIP002510,Bangalore,Kolkata,2023-03-14,2023-03-18,2023-03-24,1202,Yes,False,False,False,False,True,False,True,False
SHIP002511,Pune,Ahmedabad,2023-07-17,2023-07-19,2023-07-20,868,Yes,False,True,False,False,True,False,True,False
SHIP002512,Mumbai,Jaipur,2023-10-01,2023-10-05,2023-10-05,1469,No,False,True,False,False,False,False,True,False
SHIP002513,Kolkata,Hyderabad,2023-02-10,2023-02-11,2023-02-12,523,Yes,False,True,False,False,False,False,False,True
SHIP002514,Pune,Delhi,2023-09-09,2023-09-12,2023-09-15,986,Yes,False,False,True,True,False,False,False,True
SHIP002515,Chennai,Ahmedabad,2023-02-25,2023-02-26,2023-02-26,291,No,False,False,True,False,False,False,True,False
SHIP002516,Kolkata,Hyderabad,2024-01-14,2024-01-15,2024-01-18,212,Yes,False,True,False,False,False,False,True,False
SHIP002517,Mumbai,Delhi,2023-02-06,2023-02-10,2023-02-14,1422,Yes,True,False,False,True,False,False,False,False
SHIP002518,Lucknow,Jaipur,2024-05-05,2024-05-11,2024-05-16,1813,Yes,True,False,False,False,False,False,True,False
SHIP002519,Ahmedabad,Kolkata,2023-08-29,2023-08-30,2023-08-31,514,Yes,False,False,False,False,False,False,False,True
SHIP002520,Bangalore,Ahmedabad,2024-02-03,2024-02-08,2024-02-11,1749,Yes,False,False,True,False,True,False,False,False
SHIP002521,Delhi,Ahmedabad,2023-04-08,2023-04-13,2023-04-15,1655,Yes,False,False,True,True,False,False,True,False
SHIP002522,Ahmedabad,Bangalore,2023-11-08,2023-11-09,2023-11-11,498,Yes,True,False,False,True,False,False,True,False
SHIP002523,Hyderabad,Chennai,2023-03-31,2023-04-02,2023-04-06,753,Yes,False,True,False,False,False,False,True,False
SHIP002524,Chennai,Kolkata,2023-03-26,2023-03-29,2023-04-02,1013,Yes,False,False,True,False,False,False,True,False
SHIP002525,Lucknow,Mumbai,2023-02-02,2023-02-06,2023-02-09,1325,Yes,False,False,True,True,False,False,False,True
SHIP002526,Lucknow,Hyderabad,2023-05-28,2023-05-31,2023-06-04,1167,Yes,False,True,False,False,False,False,True,False
SHIP002527,Hyderabad,Kolkata,2023-11-21,2023-11-24,2023-11-25,906,Yes,False,False,False,False,False,False,False,True
SHIP002528,Hyderabad,Lucknow,2023-05-24,2023-05-28,2023-05-28,1241,No,False,True,False,False,False,False,True,False
SHIP002529,Chennai,Kolkata,2024-05-07,2024-05-10,2024-05-10,1108,No,False,False,False,False,False,False,True,False
SHIP002530,Ahmedabad,Delhi,2023-09-23,2023-09-26,2023-09-27,1122,Yes,True,False,False,False,False,False,False,True
SHIP002531,Lucknow,Delhi,2023-05-29,2023-05-30,2023-05-31,246,Yes,True,False,False,False,False,False,False,True
SHIP002532,Kolkata,Chennai,2023-09-07,2023-09-09,2023-09-10,832,Yes,False,False,False,False,False,False,False,True
SHIP002533,Pune,Jaipur,2024-01-09,2024-01-12,2024-01-16,971,Yes,False,False,True,False,False,False,False,True
SHIP002534,Jaipur,Delhi,2024-03-14,2024-03-15,2024-03-16,420,Yes,False,False,True,False,False,False,False,True
SHIP002535,Pune,Mumbai,2023-06-20,2023-06-24,2023-06-27,1304,Yes,False,True,False,True,False,False,False,True
SHIP002536,Bangalore,Kolkata,2023-06-12,2023-06-14,2023-06-17,721,Yes,False,True,False,False,False,False,False,True
SHIP002537,Lucknow,Delhi,2023-07-16,2023-07-20,2023-07-26,1223,Yes,False,False,True,False,False,False,False,False
SHIP002538,Bangalore,Lucknow,2023-05-05,2023-05-09,2023-05-13,1373,Yes,False,False,False,False,True,False,False,True
SHIP002539,Mumbai,Kolkata,2024-03-18,2024-03-21,2024-03-23,928,Yes,False,True,False,False,False,False,False,False
SHIP002540,Kolkata,Bangalore,2023-05-24,2023-05-25,2023-06-03,415,Yes,False,False,True,True,False,False,False,False
SHIP002541,Jaipur,Delhi,2023-09-26,2023-09-30,2023-10-05,1489,Yes,True,False,False,False,False,False,True,False
SHIP002542,Hyderabad,Bangalore,2024-02-24,2024-02-25,2024-02-25,292,No,True,False,False,False,False,False,True,False
SHIP002543,Mumbai,Pune,2024-02-24,2024-02-28,2024-02-28,1215,No,True,False,False,False,False,False,True,False
SHIP002544,Jaipur,Bangalore,2023-08-08,2023-08-10,2023-08-13,892,Yes,False,True,False,False,True,False,True,False
SHIP002545,Lucknow,Chennai,2024-01-26,2024-01-28,2024-01-29,657,Yes,True,False,False,False,True,False,True,False
SHIP002546,Ahmedabad,Pune,2023-04-17,2023-04-20,2023-04-26,920,Yes,True,False,False,False,False,True,False,True
SHIP002547,Chennai,Pune,2023-05-11,2023-05-13,2023-05-13,824,No,False,True,False,False,False,False,True,False
SHIP002548,Jaipur,Ahmedabad,2023-02-12,2023-02-15,2023-02-16,989,Yes,False,False,True,False,False,False,False,True
SHIP002549,Bangalore,Lucknow,2023-02-01,2023-02-02,2023-02-02,503,No,False,True,False,False,False,False,True,False
SHIP002550,Ahmedabad,Kolkata,2023-12-18,2023-12-19,2023-12-23,206,Yes,False,True,False,False,False,False,False,True
SHIP002551,Mumbai,Kolkata,2023-01-10,2023-01-13,2023-01-16,1114,Yes,False,False,False,False,False,False,True,False
SHIP002552,Bangalore,Chennai,2023-06-10,2023-06-11,2023-06-12,525,Yes,False,False,False,False,False,False,False,True
SHIP002553,Delhi,Pune,2023-11-08,2023-11-13,2023-11-13,1681,No,False,False,False,False,False,False,True,False
SHIP002554,Delhi,Hyderabad,2023-04-03,2023-04-06,2023-04-07,1133,Yes,False,True,False,False,False,False,False,True
SHIP002555,Kolkata,Jaipur,2023-02-01,2023-02-07,2023-02-13,1822,Yes,True,False,False,False,False,False,False,True
SHIP002556,Kolkata,Lucknow,2023-10-22,2023-10-23,2023-10-24,243,Yes,False,False,True,False,True,False,True,False
SHIP002557,Jaipur,Ahmedabad,2023-09-08,2023-09-14,2023-09-15,1874,Yes,False,False,True,False,False,False,False,True
SHIP002558,Delhi,Mumbai,2023-01-02,2023-01-03,2023-01-04,544,Yes,False,False,True,False,False,False,False,True
